Time,TempOnSun_C,TempInShadow_C,Humidity_RH,FlowRateDailySum_L,FlowRateLitPerMin,Rain_0-99,Light_0-99,WaterPressure_bar,SoilMoistureLocal_0-99,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16
17:48:53,27.19,27.85,62.31,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:48:54,27.19,27.85,62.25,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:48:59,27.19,27.85,62.04,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:00,27.19,27.85,62.07,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:04,27.19,27.85,62.02,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:07,27.19,27.85,62.04,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:09,27.19,27.86,62.2,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:14,27.19,27.86,62.39,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:19,27.19,27.87,62.69,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:20,27.19,27.87,62.69,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:24,27.19,27.87,62.66,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:29,27.19,27.87,62.52,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:30,27.19,27.87,62.49,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:34,27.19,27.87,62.31,0.0,0.0,11.0,23.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:39,27.19,27.88,61.34,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:44,27.19,27.88,59.91,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:46,27.19,27.89,59.85,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:49,27.19,27.9,59.85,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:49:50,27.19,27.9,60.0,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:55,27.19,27.9,60.03,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:58,27.19,27.9,60.03,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:49:59,27.19,27.93,60.88,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:00,27.19,27.91,60.91,0.0,0.0,11.0,24.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:11,27.19,27.94,62.92,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:14,27.19,27.95,62.57,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:19,27.19,27.96,61.87,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:20,27.25,27.95,61.72,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:24,27.25,27.95,61.72,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:25,27.19,27.96,61.61,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:29,27.19,27.96,61.61,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:30,27.19,27.96,60.91,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:35,27.19,27.97,60.73,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:40,27.25,27.97,60.2,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:44,27.25,27.97,60.2,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:45,27.19,27.97,60.0,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:50:50,27.19,27.97,59.42,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:50:55,27.19,27.98,58.92,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:51:00,27.25,27.98,58.98,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:05,27.19,27.99,58.51,0.0,0.0,11.0,34.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:10,27.19,28.0,58.27,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:15,27.19,28.0,58.25,0.0,0.0,11.0,27.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:20,27.19,28.0,58.27,0.0,0.0,11.0,27.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:51:25,27.19,28.0,58.37,0.0,0.0,11.0,27.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:51:30,27.25,28.0,58.51,0.0,0.0,11.0,27.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:35,27.25,28.0,58.6,0.0,0.0,11.0,27.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:40,27.25,28.01,58.78,0.0,0.0,11.0,28.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:42,27.25,28.01,58.78,0.0,0.0,11.0,28.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:43,27.19,28.01,59.18,0.0,0.0,11.0,65.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:44,27.19,28.01,59.18,0.0,0.0,11.0,31.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:45,27.19,28.01,59.21,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:51:50,27.25,28.0,59.15,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:51:55,27.25,28.0,59.07,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:51:59,27.25,28.0,59.07,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:52:00,27.25,28.0,59.13,0.0,0.0,11.0,29.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:05,27.19,28.0,59.13,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:10,27.19,28.01,59.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:14,27.19,28.01,59.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:15,27.25,28.0,59.01,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:20,27.25,28.0,59.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:52:25,27.25,28.0,59.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:52:30,27.25,28.0,59.1,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:35,27.25,28.0,59.1,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:40,27.25,28.01,59.1,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:45,27.25,28.01,59.13,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:52:50,27.25,28.0,59.1,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:52:55,27.25,28.01,59.01,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:53:00,27.19,28.01,58.95,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:05,27.25,28.02,59.13,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:10,27.25,28.01,59.53,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:15,27.25,28.01,59.53,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:20,27.25,28.01,59.27,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:53:25,27.19,28.01,59.18,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:53:30,27.25,28.0,59.15,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:35,27.25,28.01,59.18,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:40,27.25,28.0,59.15,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:45,27.25,28.0,59.13,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:53:50,27.25,27.99,59.15,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:53:55,27.25,28.0,59.27,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:00,27.25,27.99,59.68,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:05,27.19,27.99,59.71,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:10,27.25,27.99,59.59,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:15,27.25,28.0,59.71,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:20,27.25,28.0,60.03,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:25,27.25,28.0,60.01,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:30,27.19,27.99,60.12,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:35,27.19,27.99,60.27,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:40,27.19,27.99,60.27,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:45,27.25,27.99,59.88,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:54:50,27.25,27.98,59.42,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:54:55,27.25,27.98,59.33,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:00,27.25,27.98,59.36,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:05,27.19,27.97,59.5,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:10,27.19,27.97,59.59,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:15,27.19,27.97,59.68,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:20,27.25,27.96,59.65,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:25,27.19,27.97,59.71,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:30,27.25,27.96,59.5,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:35,27.25,27.97,59.56,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:40,27.25,27.97,59.47,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:45,27.25,27.96,59.45,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:55:50,27.25,27.96,59.42,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:55:55,27.25,27.96,59.45,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:00,27.19,27.96,59.85,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:05,27.25,27.96,60.3,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:10,27.25,27.96,60.44,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:15,27.25,27.96,60.41,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:20,27.25,27.95,60.35,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:25,27.25,27.96,60.3,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:30,27.25,27.95,60.3,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:35,27.25,27.95,60.3,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:40,27.19,27.95,60.33,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:45,27.25,27.95,60.38,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:56:50,27.25,27.95,60.41,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:56:55,27.19,27.94,60.44,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:57:00,27.19,27.94,60.49,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:05,27.25,27.95,60.49,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:10,27.19,27.94,60.52,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:15,27.19,27.94,60.52,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:20,27.19,27.94,60.59,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:57:25,27.19,27.94,60.62,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:57:30,27.19,27.93,60.44,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:35,27.19,27.93,60.41,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:40,27.25,27.93,60.38,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:45,27.25,27.93,60.41,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:57:50,27.25,27.93,60.59,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:57:55,27.19,27.93,60.68,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:58:00,27.25,27.91,60.65,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:05,27.25,27.91,60.65,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:10,27.19,27.93,60.65,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:15,27.25,27.91,60.59,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:20,27.19,27.9,60.47,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:58:25,27.19,27.91,60.44,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:58:30,27.19,27.9,60.33,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:35,27.25,27.9,60.3,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:40,27.19,27.9,60.41,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:45,27.25,27.9,60.62,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:58:50,27.25,27.89,60.7,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:58:55,27.25,27.89,60.65,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:59:00,27.19,27.89,60.62,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:05,27.25,27.9,60.38,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:10,27.19,27.9,60.47,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:15,27.19,27.89,60.88,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:20,27.19,27.88,60.94,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:59:25,27.19,27.88,61.05,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:59:30,27.19,27.88,61.34,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:35,27.19,27.89,61.46,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:40,27.19,27.89,61.55,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:45,27.25,27.89,61.61,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17:59:50,27.19,27.89,61.64,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:59:55,27.19,27.88,61.61,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:00:00,27.19,27.88,61.37,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:05,27.19,27.88,61.46,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:10,27.25,27.88,61.4,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:15,27.25,27.88,61.32,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:20,27.19,27.88,61.34,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:00:25,27.19,27.88,61.4,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:00:30,27.19,27.88,61.61,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:35,27.19,27.88,61.96,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:40,27.19,27.88,62.25,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:45,27.25,27.88,62.25,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:00:50,27.19,27.88,62.55,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:00:55,27.19,27.88,62.45,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:01:00,27.19,27.87,62.22,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:05,27.19,27.88,62.25,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:10,27.25,27.88,62.34,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:15,27.19,27.88,62.36,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:20,27.19,27.87,62.2,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:01:25,27.25,27.87,62.2,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:01:30,27.25,27.86,62.13,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:35,27.19,27.87,62.04,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:40,27.19,27.87,62.04,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:45,27.19,27.86,62.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:01:50,27.19,27.87,62.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:01:55,27.19,27.86,62.04,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:02:00,27.19,27.86,62.04,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:05,27.19,27.87,62.07,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:10,27.19,27.87,62.16,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:15,27.25,27.86,62.2,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:20,27.19,27.86,62.49,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:02:25,27.19,27.86,62.55,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:02:30,27.19,27.86,62.49,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:35,27.19,27.86,62.89,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:40,27.19,27.86,62.84,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:45,27.19,27.86,62.74,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18:02:50,27.19,27.86,62.89,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:02:55,27.19,27.87,62.92,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:03:00,27.19,27.87,62.86,0.0,0.0,11.0,30.0,14.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
