Timestamp;Topic;Payload
2025-08-10 17:06:12.451;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:11"", ""UpTime"": 93 }"
2025-08-10 17:06:12.492;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.16,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:12.527;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:12.978;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:12"", ""UpTime"": 94 }"
2025-08-10 17:06:12.978;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.19,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:12.986;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:13.592;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:13"", ""UpTime"": 95 }"
2025-08-10 17:06:13.749;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 58.22,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:13.749;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:14.104;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:13"", ""UpTime"": 96 }"
2025-08-10 17:06:14.105;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.25,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:14.105;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:14.719;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:14"", ""UpTime"": 97 }"
2025-08-10 17:06:14.719;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.25,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:14.719;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:15.128;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:14"", ""UpTime"": 98 }"
2025-08-10 17:06:15.129;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 58.22,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:15.138;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:15.229;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:14"", ""UpTime"": 98 }"
2025-08-10 17:06:15.267;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 58.22,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:15.743;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:15"", ""UpTime"": 99 }"
2025-08-10 17:06:15.743;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.19,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:15.743;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:16.255;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:15"", ""UpTime"": 100 }"
2025-08-10 17:06:16.255;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.16,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:16.255;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:16.869;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:16"", ""UpTime"": 101 }"
2025-08-10 17:06:16.869;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.13,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:16.869;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:17.381;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:16"", ""UpTime"": 102 }"
2025-08-10 17:06:17.381;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.13,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:17.382;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:17.996;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:17"", ""UpTime"": 103 }"
2025-08-10 17:06:17.996;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.16,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:17.996;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:18.405;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:17"", ""UpTime"": 104 }"
2025-08-10 17:06:18.405;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 58.08,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:18.406;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:19.020;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:18"", ""UpTime"": 105 }"
2025-08-10 17:06:19.020;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 58.01,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:19.041;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:19.429;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:19"", ""UpTime"": 106 }"
2025-08-10 17:06:19.435;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 57.95,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:19.469;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:20.146;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:19"", ""UpTime"": 107 }"
2025-08-10 17:06:20.146;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.01,""humidity_%RH"": 57.90,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:20.147;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Opened"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:20.493;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:20"", ""UpTime"": 108 }"
2025-08-10 17:06:20.541;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 57.84,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:20.541;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:20.621;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:20"", ""UpTime"": 108 }"
2025-08-10 17:06:20.678;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 57.84,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:21.170;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:20"", ""UpTime"": 109 }"
2025-08-10 17:06:21.170;rai/jdm7/sensors;"{""tempOnSun_C"": 27.00,""tempInShadow_C"": 28.02,""humidity_%RH"": 57.75,""flowRate_LitMin"": null,""flowDaySum_Min"": 0.00,""rainSensor_0-99"": 14.00,""light_0-99"": 25.00,""waterPressure_bar"": 14.00,""soilMoistureLocal_0-99"": 11.00,""soilMoisture"": [0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""valid"": true}"
2025-08-10 17:06:21.170;rai/jdm7/relays;"{""R01"":{""state"":""Opened"",""cmd"":""1""},""R02"":{""state"":""Opened"",""cmd"":""2""},""R03"":{""state"":""Closed"",""cmd"":""0""},""R04"":{""state"":""Closed"",""cmd"":""4""},""R05"":{""state"":""Closed"",""cmd"":""0""},""R06"":{""state"":""Closed"",""cmd"":""0""},""R07"":{""state"":""Closed"",""cmd"":""0""},""R08"":{""state"":""Closed"",""cmd"":""0""},""R09"":{""state"":""Closed"",""cmd"":""0""},""R10"":{""state"":""Closed"",""cmd"":""0""},""R11"":{""state"":""Closed"",""cmd"":""0""},""R12"":{""state"":""Closed"",""cmd"":""0""},""R13"":{""state"":""Closed"",""cmd"":""0""},""R14"":{""state"":""Closed"",""cmd"":""0""},""R15"":{""state"":""Closed"",""cmd"":""0""},""R16"":{""state"":""Closed"",""cmd"":""0""}}"
2025-08-10 17:06:21.682;rai/jdm7/localTime;"{ ""LocalTime"": ""2025-8-10 17:6:21"", ""UpTime"": 110 }"
